FunctionName, RelativePath, CountLineCode, CountPath, Cyclomatic, MaxNesting, Knots, CountInput, CountOutput
record_jump_cond, gcc-2.8.0\cse.c, 144, 736, 32, 4, 7, 18, 20
cse_insn, gcc-2.8.0\cse.c, 832, 999999999, 204, 6, 64, 65, 69
note_mem_written, gcc-2.8.0\cse.c, 33, 7, 7, 3, 5, 10, 6
invalidate_from_clobbers, gcc-2.8.0\cse.c, 46, 100, 14, 5, 3, 17, 3
cse_process_notes, gcc-2.8.0\cse.c, 59, 14, 23, 3, 18, 12, 6
cse_around_loop, gcc-2.8.0\cse.c, 45, 62, 12, 4, 3, 16, 2
invalidate_skipped_set, gcc-2.8.0\cse.c, 19, 16, 6, 1, 2, 10, 5
invalidate_skipped_block, gcc-2.8.0\cse.c, 22, 5, 4, 2, 1, 7, 4
cse_check_loop_start, gcc-2.8.0\cse.c, 12, 3, 3, 1, 1, 3, 2
cse_set_around_loop, gcc-2.8.0\cse.c, 59, 72, 20, 8, 3, 22, 16
cse_basic_block, gcc-2.8.0\cse.c, 123, 112568, 28, 5, 25, 28, 32
count_reg_usage, gcc-2.8.0\cse.c, 61, 15, 25, 3, 20, 15, 1
cse_end_of_basic_block, gcc-2.8.0\cse.c, 120, 222930, 32, 5, 45, 20, 13
do_aggr, gcc-2.8.0\cp\spew.c, 38, 16, 10, 3, 16, 8, 5
probe_obstack, gcc-2.8.0\cp\spew.c, 17, 2, 2, 1, 0, 7, 1
scan_tokens, gcc-2.8.0\cp\spew.c, 38, 13, 9, 3, 7, 13, 8
yyerror, gcc-2.8.0\bi-parser.c, 7, 1, 1, 0, 0, 1, 2
fast_compare, gcc-2.8.0\cp\tinfo2.cc, 9, 4, 5, 1, 3, 5, 2
before, , 5, 1, 1, 0, 0, 1, 4
operator==, , 5, 1, 1, 0, 0, 1, 4
operator!=, , 5, 1, 1, 0, 0, 1, 4
__pointer_type_info, , 2, 1, 1, 0, 0, 3, 2
__attr_type_info, , 2, 1, 1, 0, 0, 4, 3
__builtin_type_info, , 1, 1, 1, 0, 0, 17, 1
__func_type_info, , 1, 1, 1, 0, 0, 2, 1
__ptmf_type_info, , 1, 1, 1, 0, 0, 2, 1
__ptmd_type_info, , 1, 1, 1, 0, 0, 2, 1
__array_type_info, , 1, 1, 1, 0, 0, 2, 1
__throw_type_match_rtti, gcc-2.8.0\cp\tinfo2.cc, 108, 4195, 21, 4, 52, 6, 2
__rtti_ptr, gcc-2.8.0\cp\tinfo2.cc, 3, 1, 1, 0, 0, 3, 1
__rtti_attr, gcc-2.8.0\cp\tinfo2.cc, 6, 1, 1, 0, 0, 4, 1
__rtti_func, gcc-2.8.0\cp\tinfo2.cc, 3, 1, 1, 0, 0, 2, 1
__rtti_ptmf, gcc-2.8.0\cp\tinfo2.cc, 3, 1, 1, 0, 0, 2, 1
__rtti_ptmd, gcc-2.8.0\cp\tinfo2.cc, 3, 1, 1, 0, 0, 2, 1
__rtti_array, gcc-2.8.0\cp\tinfo2.cc, 3, 1, 1, 0, 0, 2, 1
__dynamic_cast, gcc-2.8.0\cp\tinfo2.cc, 8, 1, 1, 0, 0, 3, 5
__tfv, gcc-2.8.0\cp\tinfo2.cc, 1, 2, 2, 1, 0, 1, 2
__tfx, gcc-2.8.0\cp\tinfo2.cc, 1, 2, 2, 1, 0, 1, 2
__tfl, gcc-2.8.0\cp\tinfo2.cc, 1, 2, 2, 1, 0, 1, 2
__tfi, gcc-2.8.0\cp\tinfo2.cc, 1, 2, 2, 1, 0, 1, 2
__tfs, gcc-2.8.0\cp\tinfo2.cc, 1, 2, 2, 1, 0, 1, 2
__tfb, gcc-2.8.0\cp\tinfo2.cc, 1, 2, 2, 1, 0, 1, 2
__tfc, gcc-2.8.0\cp\tinfo2.cc, 1, 2, 2, 1, 0, 1, 2
__tfw, gcc-2.8.0\cp\tinfo2.cc, 1, 2, 2, 1, 0, 1, 2
__tfr, gcc-2.8.0\cp\tinfo2.cc, 1, 2, 2, 1, 0, 1, 2
__tfd, gcc-2.8.0\cp\tinfo2.cc, 1, 2, 2, 1, 0, 1, 2
__tff, gcc-2.8.0\cp\tinfo2.cc, 1, 2, 2, 1, 0, 1, 2
__tfUi, gcc-2.8.0\cp\tinfo2.cc, 1, 2, 2, 1, 0, 1, 2
__tfUl, gcc-2.8.0\cp\tinfo2.cc, 1, 2, 2, 1, 0, 1, 2
__tfUx, gcc-2.8.0\cp\tinfo2.cc, 1, 2, 2, 1, 0, 1, 2
__tfUs, gcc-2.8.0\cp\tinfo2.cc, 1, 2, 2, 1, 0, 1, 2
__tfUc, gcc-2.8.0\cp\tinfo2.cc, 1, 2, 2, 1, 0, 1, 2
output_move_double, gcc-2.8.0\config\pyr\pyr.c, 49, 5, 5, 3, 8, 7, 4
arith_operand, gcc-2.8.0\config\sh\sh.c, 11, 3, 3, 1, 2, 5, 3
find_addr_reg, gcc-2.8.0\config\sparc\sparc.c, 23, 12, 7, 2, 5, 7, 2
function_arg, gcc-2.8.0\config\mips\mips.c, 175, 53184, 43, 6, 27, 27, 18
const_double_split, gcc-2.8.0\config\v850\v850.c, 32, 6, 11, 4, 10, 10, 4
const_costs_int, gcc-2.8.0\config\v850\v850.c, 14, 4, 4, 1, 3, 3, 4
conditional_skip, gcc-2.8.0\cpplib.c, 22, 2, 2, 1, 1, 9, 10
output_move_double, gcc-2.8.0\config\gmicro\gmicro.c, 105, 1548288, 34, 2, 18, 8, 11
special_symbolref_operand, gcc-2.8.0\config\v850\v850.c, 15, 3, 3, 1, 2, 10, 3
print_operand, gcc-2.8.0\config\pa\pa.c, 273, 130, 93, 3, 481, 18, 10
ep_memory_operand, gcc-2.8.0\config\v850\v850.c, 40, 15, 9, 3, 15, 12, 3
output_move_single, gcc-2.8.0\config\v850\v850.c, 67, 20, 20, 3, 44, 8, 9
main, gcc-2.8.0\bi-opcode.c, 29, 6, 5, 2, 1, 7, 9
ep_memory_offset, gcc-2.8.0\config\v850\v850.c, 21, 4, 5, 1, 3, 4, 1
pushdecl, gcc-2.8.0\c-decl.c, 249, 281433796, 55, 5, 25, 60, 42
reg_or_int5_operand, gcc-2.8.0\config\v850\v850.c, 10, 2, 2, 1, 1, 5, 3
c_expand_return, gcc-2.8.0\c-typeck.c, 72, 32, 18, 4, 14, 17, 11
movsi_source_operand, gcc-2.8.0\config\v850\v850.c, 15, 2, 2, 1, 1, 5, 6
poplevel, gcc-2.8.0\cp\decl.c, 196, 91756800, 48, 5, 11, 51, 49
not_power_of_two_operand, gcc-2.8.0\config\v850\v850.c, 20, 10, 6, 1, 8, 5, 2
substitute_ep_register, gcc-2.8.0\config\v850\v850.c, 74, 304, 14, 5, 5, 19, 12
v850_reorg, gcc-2.8.0\config\v850\v850.c, 153, 3643, 29, 7, 10, 11, 8
compute_register_save_size, gcc-2.8.0\config\v850\v850.c, 45, 32, 14, 4, 4, 7, 4
v850_interrupt_function_p, gcc-2.8.0\config\v850\v850.c, 22, 6, 5, 1, 3, 12, 3
check_float_value, gcc-2.8.0\config\vax\vax.c, 49, 21, 9, 2, 9, 7, 5
expand_epilogue, gcc-2.8.0\config\mn10200\mn10200.c, 78, 170, 17, 2, 8, 16, 12
expand_block_move, gcc-2.8.0\config\rs6000\rs6000.c, 185, 206, 32, 4, 24, 7, 17
make_pointer_declarator, gcc-2.8.0\cp\lex.c, 11, 2, 2, 1, 0, 6, 5
v850_valid_machine_decl_attribute, gcc-2.8.0\config\v850\v850.c, 14, 3, 3, 1, 2, 5, 2
v850_encode_data_area, gcc-2.8.0\config\v850\v850.c, 8, 1, 1, 0, 0, 6, 2
register_is_ok_for_epilogue, gcc-2.8.0\config\v850\v850.c, 9, 1, 1, 0, 0, 8, 1
pattern_is_ok_for_epilogue, gcc-2.8.0\config\v850\v850.c, 35, 6, 6, 2, 10, 9, 2
construct_restore_jr, gcc-2.8.0\config\v850\v850.c, 71, 15561, 21, 2, 6, 10, 5
pattern_is_ok_for_prologue, gcc-2.8.0\config\v850\v850.c, 46, 9, 8, 2, 14, 10, 2
construct_save_jarl, gcc-2.8.0\config\v850\v850.c, 74, 31121, 22, 2, 6, 10, 5
__objc_condition_wait, gcc-2.8.0\objc\thr-solaris.c, 6, 1, 1, 0, 0, 4, 2
__objc_mutex_unlock, gcc-2.8.0\objc\thr-solaris.c, 8, 2, 2, 1, 1, 2, 2
__objc_thread_set_data, gcc-2.8.0\objc\thr-solaris.c, 8, 2, 2, 1, 1, 2, 2
__objc_thread_get_data, gcc-2.8.0\objc\thr-solaris.c, 8, 2, 2, 1, 1, 1, 2
__objc_thread_set_priority, gcc-2.8.0\objc\thr-solaris.c, 22, 6, 5, 1, 4, 1, 3
__objc_thread_detach, gcc-2.8.0\objc\thr-solaris.c, 13, 2, 2, 1, 1, 2, 2
__objc_thread_get_priority, gcc-2.8.0\objc\thr-solaris.c, 14, 4, 4, 2, 5, 0, 3
__objc_thread_id, gcc-2.8.0\objc\thr-solaris.c, 5, 1, 1, 0, 0, 0, 2
__objc_thread_exit, gcc-2.8.0\objc\thr-solaris.c, 6, 1, 1, 0, 0, 1, 2
__objc_init_thread_system, gcc-2.8.0\objc\thr-solaris.c, 8, 2, 2, 1, 1, 1, 2
__objc_mutex_allocate, gcc-2.8.0\objc\thr-solaris.c, 8, 2, 2, 1, 1, 2, 2
__objc_mutex_deallocate, gcc-2.8.0\objc\thr-solaris.c, 6, 1, 1, 0, 0, 2, 2
__objc_mutex_lock, gcc-2.8.0\objc\thr-solaris.c, 8, 2, 2, 1, 1, 2, 2
__objc_mutex_trylock, gcc-2.8.0\objc\thr-solaris.c, 8, 2, 2, 1, 1, 2, 2
__objc_close_thread_system, gcc-2.8.0\objc\thr-solaris.c, 5, 1, 1, 0, 0, 0, 1
__objc_condition_broadcast, gcc-2.8.0\objc\thr-solaris.c, 5, 1, 1, 0, 0, 2, 2
__objc_condition_signal, gcc-2.8.0\objc\thr-solaris.c, 5, 1, 1, 0, 0, 2, 2
__objc_condition_allocate, gcc-2.8.0\objc\thr-solaris.c, 5, 1, 1, 0, 0, 2, 2
__objc_condition_deallocate, gcc-2.8.0\objc\thr-solaris.c, 5, 1, 1, 0, 0, 2, 2
find_single_use_1, gcc-2.8.0\recog.c, 75, 19, 21, 4, 29, 14, 1
validate_replace_rtx_1, gcc-2.8.0\recog.c, 134, 142, 27, 4, 32, 23, 10
const_double_operand, gcc-2.8.0\recog.c, 13, 2, 2, 1, 1, 5, 1
find_constant_term_loc, gcc-2.8.0\recog.c, 28, 10, 8, 2, 7, 6, 1
moncontrol, gcc-2.8.0\config\sparc\gmon-sol2.c, 13, 2, 2, 1, 1, 7, 3
maybe_objc_comptypes, gcc-2.8.0\c-lang.c, 7, 1, 1, 0, 0, 0, 1
__yy_memcpy, gcc-2.8.0\cp\parse.c, 12, 2, 2, 1, 0, 4, 0
internal_mcount, gcc-2.8.0\config\i386\gmon-sol2.c, 70, 168, 10, 3, 25, 8, 8
fancy_abort, gcc-2.8.0\genextract.c, 5, 1, 1, 0, 0, 0, 1
build_modify_expr, gcc-2.8.0\c-typeck.c, 102, 125, 23, 2, 15, 13, 18
attr_rtx, gcc-2.8.0\genattrtab.c, 155, 44, 43, 3, 86, 42, 15
attr_printf, gcc-2.8.0\genattrtab.c, 11, 1, 1, 0, 0, 9, 5
attr_string, gcc-2.8.0\genattrtab.c, 24, 12, 8, 2, 3, 20, 10
check_attr_test, gcc-2.8.0\genattrtab.c, 111, 88, 36, 5, 81, 18, 13
check_attr_value, gcc-2.8.0\genattrtab.c, 67, 96, 23, 4, 34, 23, 9
convert_set_attr_alternative, gcc-2.8.0\genattrtab.c, 23, 4, 3, 1, 0, 12, 11
convert_set_attr, gcc-2.8.0\genattrtab.c, 24, 3, 3, 1, 1, 7, 12
check_defs, gcc-2.8.0\genattrtab.c, 42, 23, 9, 4, 7, 16, 10
convert_const_symbol_ref, gcc-2.8.0\genattrtab.c, 35, 8, 8, 3, 0, 16, 18
make_canonical, gcc-2.8.0\genattrtab.c, 60, 35, 13, 3, 26, 16, 15
get_attr_value, gcc-2.8.0\genattrtab.c, 30, 9, 8, 2, 4, 21, 18
copy_rtx_unchanging, gcc-2.8.0\genattrtab.c, 9, 2, 2, 1, 1, 5, 2
copy_boolean, gcc-2.8.0\genattrtab.c, 9, 2, 2, 1, 1, 5, 2
expand_delays, gcc-2.8.0\genattrtab.c, 66, 120, 11, 4, 0, 14, 10
operate_exp, gcc-2.8.0\genattrtab.c, 133, 36, 32, 4, 68, 15, 17
expand_units, gcc-2.8.0\genattrtab.c, 207, 333144, 28, 4, 8, 28, 32
simplify_knowing, gcc-2.8.0\genattrtab.c, 12, 2, 2, 1, 0, 4, 5
encode_units_mask, gcc-2.8.0\genattrtab.c, 51, 10, 19, 3, 6, 11, 9
fill_attr, gcc-2.8.0\genattrtab.c, 29, 10, 10, 4, 2, 23, 11
substitute_address, gcc-2.8.0\genattrtab.c, 44, 9, 7, 2, 6, 11, 10
make_length_attrs, gcc-2.8.0\genattrtab.c, 40, 9, 9, 3, 1, 17, 16
identity_fn, gcc-2.8.0\genattrtab.c, 6, 1, 1, 0, 0, 1, 1
zero_fn, gcc-2.8.0\genattrtab.c, 6, 1, 1, 0, 0, 0, 2
one_fn, gcc-2.8.0\genattrtab.c, 6, 1, 1, 0, 0, 0, 2
max_fn, gcc-2.8.0\genattrtab.c, 6, 1, 1, 0, 0, 1, 3
simplify_cond, gcc-2.8.0\genattrtab.c, 81, 832, 21, 3, 10, 21, 16
simplify_by_exploding, gcc-2.8.0\genattrtab.c, 100, 15362, 23, 4, 9, 13, 22
find_and_mark_used_attributes, gcc-2.8.0\genattrtab.c, 42, 19, 15, 3, 26, 11, 6
unmark_used_attributes, gcc-2.8.0\genattrtab.c, 17, 6, 4, 2, 0, 8, 1
add_values_to_cover, gcc-2.8.0\genattrtab.c, 50, 36, 11, 4, 5, 15, 10
increment_current_value, gcc-2.8.0\genattrtab.c, 15, 3, 3, 2, 4, 7, 3
test_for_current_value, gcc-2.8.0\genattrtab.c, 12, 2, 2, 1, 0, 7, 2
simplify_with_current_value, gcc-2.8.0\genattrtab.c, 23, 9, 5, 2, 0, 8, 3
simplify_with_current_value_aux, gcc-2.8.0\genattrtab.c, 67, 20, 20, 3, 78, 11, 3
clear_struct_flag, gcc-2.8.0\genattrtab.c, 44, 7, 17, 3, 3, 12, 1
count_sub_rtxs, gcc-2.8.0\genattrtab.c, 46, 7, 17, 3, 5, 10, 1
remove_insn_ent, gcc-2.8.0\genattrtab.c, 19, 6, 4, 2, 1, 6, 6
insert_insn_ent, gcc-2.8.0\genattrtab.c, 12, 2, 2, 1, 0, 7, 7
insert_right_side, gcc-2.8.0\genattrtab.c, 49, 13, 14, 2, 12, 20, 4
make_alternative_compare, gcc-2.8.0\genattrtab.c, 12, 2, 2, 1, 0, 3, 4
compute_alternative_mask, gcc-2.8.0\genattrtab.c, 22, 6, 5, 1, 6, 8, 2
evaluate_eq_attr, gcc-2.8.0\genattrtab.c, 61, 27, 11, 3, 6, 20, 10
simplify_and_tree, gcc-2.8.0\genattrtab.c, 90, 140, 27, 2, 39, 14, 6
simplify_or_tree, gcc-2.8.0\genattrtab.c, 52, 42, 13, 2, 7, 13, 5
simplify_test_exp, gcc-2.8.0\genattrtab.c, 222, 321, 81, 5, 143, 33, 16
optimize_attrs, gcc-2.8.0\genattrtab.c, 76, 131, 16, 4, 2, 25, 21
function_prologue, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 69, 288, 12, 3, 5, 16, 10
count_alternatives, gcc-2.8.0\genattrtab.c, 30, 9, 11, 5, 15, 11, 2
compares_alternatives_p, gcc-2.8.0\genattrtab.c, 25, 8, 9, 4, 14, 12, 1
contained_in_p, gcc-2.8.0\genattrtab.c, 26, 8, 9, 4, 14, 11, 2
function_arg_partial_nregs, gcc-2.8.0\config\mn10200\mn10200.c, 29, 1, 7, 1, 0, 6, 4
gen_delay, gcc-2.8.0\genattrtab.c, 21, 10, 8, 2, 0, 16, 14
gen_unit, gcc-2.8.0\genattrtab.c, 58, 24, 15, 3, 3, 29, 29
write_test_expr, gcc-2.8.0\genattrtab.c, 180, 84, 67, 3, 286, 17, 6
max_attr_value, gcc-2.8.0\genattrtab.c, 32, 10, 8, 3, 3, 11, 3
walk_attr_value, gcc-2.8.0\genattrtab.c, 51, 16, 17, 4, 24, 16, 5
write_attr_get, gcc-2.8.0\genattrtab.c, 38, 27, 9, 3, 6, 14, 4
eliminate_known_true, gcc-2.8.0\genattrtab.c, 22, 2, 3, 1, 1, 10, 3
write_attr_set, gcc-2.8.0\genattrtab.c, 76, 22, 10, 3, 6, 19, 8
write_attr_case, gcc-2.8.0\genattrtab.c, 58, 65, 9, 3, 2, 19, 8
write_attr_valueq, gcc-2.8.0\genattrtab.c, 18, 3, 3, 2, 1, 6, 4
write_attr_value, gcc-2.8.0\genattrtab.c, 9, 2, 2, 1, 0, 6, 2
warning, gcc-2.8.0\toplev.c, 8, 1, 1, 0, 0, 3, 2
write_indent, gcc-2.8.0\genattrtab.c, 9, 4, 3, 1, 0, 3, 1
write_eligible_delay, gcc-2.8.0\genattrtab.c, 85, 294, 17, 5, 1, 13, 6
write_function_unit_info, gcc-2.8.0\genattrtab.c, 44, 125, 10, 3, 6, 17, 4
write_complex_function, gcc-2.8.0\genattrtab.c, 69, 294, 12, 4, 2, 12, 12
n_comma_elts, gcc-2.8.0\genattrtab.c, 12, 4, 4, 2, 1, 4, 1
next_comma_elt, gcc-2.8.0\genattrtab.c, 16, 5, 4, 1, 1, 4, 3
find_attr, gcc-2.8.0\genattrtab.c, 26, 12, 10, 2, 8, 24, 19
make_internal_attr, gcc-2.8.0\genattrtab.c, 17, 2, 2, 1, 0, 7, 9
find_most_used, gcc-2.8.0\genattrtab.c, 14, 3, 3, 2, 0, 7, 1
find_single_value, gcc-2.8.0\genattrtab.c, 17, 4, 4, 3, 4, 6, 1
make_numeric_value, gcc-2.8.0\genattrtab.c, 17, 6, 4, 1, 1, 12, 4
expand_prologue, gcc-2.8.0\config\mn10300\mn10300.c, 78, 640, 13, 3, 5, 9, 12
xmalloc, gcc-2.8.0\genflags.c, 9, 2, 2, 1, 0, 1, 3
secondary_reload_class, gcc-2.8.0\config\pa\pa.c, 57, 105, 13, 2, 10, 9, 4
attr_hash_add_rtx, gcc-2.8.0\genattrtab.c, 13, 1, 4, 0, 0, 11, 11
attr_hash_add_string, gcc-2.8.0\genattrtab.c, 13, 1, 4, 0, 0, 11, 11
attr_eq, gcc-2.8.0\genattrtab.c, 7, 1, 1, 0, 0, 5, 4
attr_numeral, gcc-2.8.0\genattrtab.c, 6, 1, 1, 0, 0, 5, 2
attr_equal_p, gcc-2.8.0\genattrtab.c, 7, 1, 1, 0, 0, 8, 2
attr_copy_rtx, gcc-2.8.0\genattrtab.c, 68, 12, 22, 4, 17, 18, 16
write_const_num_delay_slots, gcc-2.8.0\genattrtab.c, 31, 6, 6, 5, 0, 8, 4
fatal, gcc-2.8.0\genconfig.c, 9, 1, 1, 0, 0, 7, 2
icat, gcc-2.8.0\cp\method.c, 22, 5, 7, 1, 2, 13, 2
dicat, gcc-2.8.0\cp\method.c, 33, 4, 5, 1, 2, 6, 3
flush_repeats, gcc-2.8.0\cp\method.c, 22, 12, 9, 2, 1, 7, 4
build_overload_identifier, gcc-2.8.0\cp\method.c, 33, 5, 8, 2, 1, 32, 7
build_overload_nested_name, gcc-2.8.0\cp\method.c, 31, 12, 8, 3, 2, 18, 11
build_overload_int, gcc-2.8.0\cp\method.c, 24, 4, 5, 2, 3, 16, 9
build_qualified_name, gcc-2.8.0\cp\method.c, 34, 32, 12, 2, 1, 19, 7
build_overload_value, gcc-2.8.0\cp\method.c, 173, 1384, 38, 6, 34, 34, 19
thunk_printable_name, gcc-2.8.0\cp\method.c, 6, 1, 1, 0, 0, 0, 1
do_build_assign_ref, gcc-2.8.0\cp\method.c, 90, 203, 16, 4, 16, 28, 18
do_build_copy_constructor, gcc-2.8.0\cp\method.c, 99, 632, 17, 4, 15, 32, 19
largest_union_member, gcc-2.8.0\cp\method.c, 11, 3, 3, 2, 3, 10, 3
build_decl_overload_real, gcc-2.8.0\cp\method.c, 87, 2308, 36, 3, 17, 30, 22
build_template_parm_names, gcc-2.8.0\cp\method.c, 26, 3, 4, 2, 1, 15, 7
build_underscore_int, gcc-2.8.0\cp\method.c, 10, 4, 5, 1, 0, 6, 3
lang_specific_driver, gcc-2.8.0\cp\g++spec.c, 136, 16642, 26, 4, 23, 2, 9
record_cc_ref, gcc-2.8.0\config\arc\arc.c, 20, 3, 5, 2, 2, 3, 4
arc_init_reg_tables, gcc-2.8.0\config\arc\arc.c, 56, 65, 21, 3, 15, 3, 2
arc_init, gcc-2.8.0\config\arc\arc.c, 33, 3, 3, 1, 2, 8, 15
get_arc_condition_code, gcc-2.8.0\config\arc\arc.c, 20, 11, 11, 1, 55, 4, 2
arc_select_cc_mode, gcc-2.8.0\config\arc\arc.c, 27, 4, 11, 2, 4, 3, 1
arc_valid_machine_decl_attribute, gcc-2.8.0\config\arc\arc.c, 18, 3, 3, 2, 2, 8, 4
arc_comp_type_attributes, gcc-2.8.0\config\arc\arc.c, 6, 1, 1, 0, 0, 0, 1
arc_set_default_type_attributes, gcc-2.8.0\config\arc\arc.c, 5, 1, 1, 0, 0, 0, 0
c_expand_asm_operands, gcc-2.8.0\c-typeck.c, 46, 50, 9, 3, 2, 17, 12
small_int, gcc-2.8.0\config\mips\mips.c, 7, 1, 1, 0, 0, 2, 2
call_address_operand, gcc-2.8.0\config\dsp16xx\dsp16xx.c, 11, 2, 2, 1, 1, 2, 2
start_enum, gcc-2.8.0\c-decl.c, 27, 32, 6, 1, 0, 11, 13
short_immediate_operand, gcc-2.8.0\config\arc\arc.c, 9, 2, 2, 1, 1, 4, 2
long_immediate_operand, gcc-2.8.0\config\arc\arc.c, 18, 4, 6, 1, 6, 4, 2
long_immediate_loadstore_operand, gcc-2.8.0\config\arc\arc.c, 28, 8, 10, 2, 18, 5, 2
move_operand, gcc-2.8.0\config\sparc\sparc.c, 23, 10, 8, 1, 6, 7, 6
arc_double_limm_p, gcc-2.8.0\config\arc\arc.c, 21, 4, 3, 1, 1, 5, 2
move_dest_operand, gcc-2.8.0\config\m32r\m32r.c, 20, 5, 5, 2, 9, 5, 3
monstartup, gcc-2.8.0\gmon.c, 56, 14, 8, 1, 6, 7, 20
load_update_operand, gcc-2.8.0\config\arc\arc.c, 16, 3, 3, 1, 2, 6, 3
store_update_operand, gcc-2.8.0\config\arc\arc.c, 17, 3, 3, 1, 2, 7, 3
nonvol_nonimm_operand, gcc-2.8.0\config\arc\arc.c, 9, 2, 2, 1, 1, 4, 2
const_costs, gcc-2.8.0\config\v850\v850.c, 26, 6, 8, 2, 14, 5, 3
const_sint32_operand, gcc-2.8.0\config\m68k\m68k.c, 8, 1, 1, 0, 0, 4, 1
proper_comparison_operator, gcc-2.8.0\config\arc\arc.c, 15, 4, 4, 1, 3, 6, 1
function_prologue, gcc-2.8.0\config\mips\mips.c, 51, 20, 8, 2, 0, 23, 7
arc_setup_incoming_varargs, gcc-2.8.0\config\arc\arc.c, 34, 8, 4, 1, 1, 6, 6
arc_address_cost, gcc-2.8.0\config\arc\arc.c, 34, 9, 12, 2, 13, 4, 2
arc_compute_function_type, gcc-2.8.0\config\arc\arc.c, 38, 7, 7, 3, 6, 16, 5
arc_compute_frame_size, gcc-2.8.0\config\arc\arc.c, 44, 6, 4, 2, 0, 10, 15
arc_save_restore, gcc-2.8.0\config\arc\arc.c, 21, 4, 4, 2, 1, 8, 1
arc_output_function_prologue, gcc-2.8.0\config\arc\arc.c, 46, 64, 8, 1, 0, 16, 7
arc_output_function_epilogue, gcc-2.8.0\config\arc\arc.c, 111, 7205, 25, 3, 5, 17, 12
arc_delay_slots_for_epilogue, gcc-2.8.0\config\arc\arc.c, 11, 5, 4, 1, 2, 4, 4
arc_eligible_for_epilogue_delay, gcc-2.8.0\config\arc\arc.c, 14, 4, 3, 1, 1, 8, 4
arc_initialize_pic, gcc-2.8.0\config\arc\arc.c, 4, 1, 1, 0, 0, 0, 0
arc_finalize_pic, gcc-2.8.0\config\arc\arc.c, 4, 1, 1, 0, 0, 0, 0
shadow_tag, gcc-2.8.0\cp\decl.c, 93, 192, 18, 5, 7, 24, 18
output_prolog, gcc-2.8.0\config\romp\romp.c, 39, 48, 8, 3, 3, 5, 8
arc_initialize_trampoline, gcc-2.8.0\config\arc\arc.c, 5, 1, 1, 0, 0, 0, 0
arc_asm_file_start, gcc-2.8.0\config\arc\arc.c, 6, 1, 1, 0, 0, 2, 1
arc_print_operand, gcc-2.8.0\config\arc\arc.c, 179, 50, 49, 5, 111, 25, 12
arc_print_operand_address, gcc-2.8.0\config\arc\arc.c, 53, 35, 14, 3, 16, 9, 5
arc_final_prescan_insn, gcc-2.8.0\config\arc\arc.c, 204, 270503, 48, 5, 58, 13, 11
arc_ccfsm_at_label, gcc-2.8.0\config\arc\arc.c, 12, 2, 2, 1, 0, 4, 3
arc_ccfsm_branch_deleted_p, gcc-2.8.0\config\arc\arc.c, 7, 2, 2, 1, 1, 1, 1
arc_ccfsm_record_branch_deleted, gcc-2.8.0\config\arc\arc.c, 6, 1, 1, 0, 0, 1, 2
collect_exit, gcc-2.8.0\collect2.c, 19, 32, 6, 1, 0, 10, 3
collect_execute, gcc-2.8.0\collect2.c, 42, 120, 10, 3, 1, 7, 8
dump_file, gcc-2.8.0\collect2.c, 50, 166, 17, 4, 5, 12, 16
handler, gcc-2.8.0\collect2.c, 15, 16, 5, 1, 0, 5, 4
is_ctor_dtor, gcc-2.8.0\collect2.c, 31, 8, 5, 2, 4, 6, 2
is_in_prefix_list, gcc-2.8.0\collect2.c, 27, 6, 6, 3, 9, 7, 4
finclude, gcc-2.8.0\cccp.c, 79, 146, 13, 3, 15, 19, 27
add_operand, gcc-2.8.0\config\m88k\m88k.c, 8, 1, 1, 0, 0, 3, 3
prefix_from_env, gcc-2.8.0\collect2.c, 9, 2, 2, 1, 0, 3, 2
prefix_from_string, gcc-2.8.0\collect2.c, 33, 8, 6, 3, 6, 3, 5
do_wait, gcc-2.8.0\collect2.c, 11, 2, 2, 1, 0, 4, 3
fork_execute, gcc-2.8.0\collect2.c, 8, 1, 1, 0, 0, 3, 2
maybe_unlink, gcc-2.8.0\collect2.c, 9, 2, 2, 1, 1, 5, 2
add_to_list, gcc-2.8.0\collect2.c, 28, 8, 4, 1, 2, 6, 11
write_list, gcc-2.8.0\collect2.c, 12, 2, 2, 1, 0, 7, 1
write_list_with_asm, gcc-2.8.0\collect2.c, 13, 2, 2, 1, 0, 8, 1
write_c_file, gcc-2.8.0\collect2.c, 12, 2, 2, 1, 1, 4, 3
write_export_file, gcc-2.8.0\collect2.c, 8, 2, 2, 1, 0, 5, 1
scan_prog_file, gcc-2.8.0\collect2.c, 108, 3663361, 33, 3, 18, 9, 17
write_upcase, gcc-2.8.0\genattr.c, 10, 3, 3, 2, 1, 2, 1
reg_or_0_operand, gcc-2.8.0\config\pa\pa.c, 7, 1, 1, 0, 0, 3, 2
maybe_building_objc_message_expr, gcc-2.8.0\c-lang.c, 5, 1, 1, 0, 0, 0, 1
fatal_perror, gcc-2.8.0\collect2.c, 10, 1, 1, 0, 0, 8, 3
fancy_abort, gcc-2.8.0\bi-opcode.c, 6, 1, 1, 0, 0, 0, 2
emit_move_sequence, gcc-2.8.0\config\i960\i960.c, 23, 4, 3, 1, 1, 6, 7
build_indirect_ref, gcc-2.8.0\c-typeck.c, 37, 6, 6, 3, 5, 17, 9
xmalloc, gcc-2.8.0\genattr.c, 9, 2, 2, 1, 0, 1, 3
